"id","legal_name","position","addr_street","addr_housenumber","addr_postcode","municipality","health_facility_type","opening_hours","longitude","latitude","transport_option","user","bus_stop","train_stop","walking_distance"
"pharm-33","Cremonesi","ViaRoma-17A-38041-Albiano","Via Roma","17A",38041,"Albiano","pharmacy",NA,11.2000600793698,46.1449671070267,"pharm-33_stop-ext-641_(0.15km-2min)","pharm-33","stop-ext-641",NA,"(0.15 km, 2 min)"
"pharm-33","Cremonesi","ViaRoma-17A-38041-Albiano","Via Roma","17A",38041,"Albiano","pharmacy",NA,11.2000600793698,46.1449671070267,"pharm-33_stop-ext-642_(0.49km-6min)","pharm-33","stop-ext-642",NA,"(0.49 km, 6 min)"
"pharm-33","Cremonesi","ViaRoma-17A-38041-Albiano","Via Roma","17A",38041,"Albiano","pharmacy",NA,11.2000600793698,46.1449671070267,"pharm-33_stop-ext-643_(0.76km-9min)","pharm-33","stop-ext-643",NA,"(0.76 km, 9 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-673_(0.22km-3min)","pharm-34","stop-ext-673",NA,"(0.22 km, 3 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-675_(0.34km-4min)","pharm-34","stop-ext-675",NA,"(0.34 km, 4 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-676_(0.71km-8min)","pharm-34","stop-ext-676",NA,"(0.71 km, 8 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-950_(0.58km-7min)","pharm-34","stop-ext-950",NA,"(0.58 km, 7 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1003_(0.49km-6min)","pharm-34","stop-ext-1003",NA,"(0.49 km, 6 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1004_(0.81km-10min)","pharm-34","stop-ext-1004",NA,"(0.81 km, 10 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1021_(0.98km-12min)","pharm-34","stop-ext-1021",NA,"(0.98 km, 12 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1028_(0.18km-2min)","pharm-34","stop-ext-1028",NA,"(0.18 km, 2 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1037_(0.35km-4min)","pharm-34","stop-ext-1037",NA,"(0.35 km, 4 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-1038_(0.69km-8min)","pharm-34","stop-ext-1038",NA,"(0.69 km, 8 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-3597_(0.88km-11min)","pharm-34","stop-ext-3597",NA,"(0.88 km, 11 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-3606_(0.89km-11min)","pharm-34","stop-ext-3606",NA,"(0.89 km, 11 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4154_(0.68km-8min)","pharm-34","stop-ext-4154",NA,"(0.68 km, 8 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4304_(0.99km-12min)","pharm-34","stop-ext-4304",NA,"(0.99 km, 12 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4496_(0.71km-8min)","pharm-34","stop-ext-4496",NA,"(0.71 km, 8 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4497_(0.32km-4min)","pharm-34","stop-ext-4497",NA,"(0.32 km, 4 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4516_(0.91km-11min)","pharm-34","stop-ext-4516",NA,"(0.91 km, 11 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4679_(0.92km-11min)","pharm-34","stop-ext-4679",NA,"(0.92 km, 11 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4708_(0.41km-5min)","pharm-34","stop-ext-4708",NA,"(0.41 km, 5 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4709_(0.72km-9min)","pharm-34","stop-ext-4709",NA,"(0.72 km, 9 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4710_(0.75km-9min)","pharm-34","stop-ext-4710",NA,"(0.75 km, 9 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4979_(0.40km-5min)","pharm-34","stop-ext-4979",NA,"(0.40 km, 5 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-4980_(0.49km-6min)","pharm-34","stop-ext-4980",NA,"(0.49 km, 6 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-5260_(0.92km-11min)","pharm-34","stop-ext-5260",NA,"(0.92 km, 11 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-5462_(0.79km-9min)","pharm-34","stop-ext-5462",NA,"(0.79 km, 9 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-5675_(0.71km-9min)","pharm-34","stop-ext-5675",NA,"(0.71 km, 9 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-ext-6033_(0.60km-7min)","pharm-34","stop-ext-6033",NA,"(0.60 km, 7 min)"
"pharm-34","Farmacia Pizzo Dr. Paolo Srl","ViaBellini-17-38057-PergineValsugana","Via Bellini","17",38057,"Pergine Valsugana","pharmacy",NA,11.2398474,46.0616404,"pharm-34_stop-train-527_(0.57km-7min)","pharm-34",NA,"stop-train-527","(0.57 km, 7 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2070_(0.92km-11min)","pharm-35","stop-ext-2070",NA,"(0.92 km, 11 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2071_(0.92km-11min)","pharm-35","stop-ext-2071",NA,"(0.92 km, 11 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2072_(0.46km-6min)","pharm-35","stop-ext-2072",NA,"(0.46 km, 6 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2073_(0.15km-2min)","pharm-35","stop-ext-2073",NA,"(0.15 km, 2 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2074_(0.45km-5min)","pharm-35","stop-ext-2074",NA,"(0.45 km, 5 min)"
"pharm-35","Rigon Luciana","----38060-Vallarsa","-","-",38060,"Vallarsa","pharmacy",NA,11.1199162694893,45.7836839764063,"pharm-35_stop-ext-2075_(0.79km-9min)","pharm-35","stop-ext-2075",NA,"(0.79 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1282_(0.65km-8min)","pharm-36","stop-urb-1282",NA,"(0.65 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1283_(0.93km-11min)","pharm-36","stop-urb-1283",NA,"(0.93 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1284_(0.81km-10min)","pharm-36","stop-urb-1284",NA,"(0.81 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1285_(0.63km-8min)","pharm-36","stop-urb-1285",NA,"(0.63 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1286_(0.88km-11min)","pharm-36","stop-urb-1286",NA,"(0.88 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1289_(0.94km-11min)","pharm-36","stop-urb-1289",NA,"(0.94 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1311_(0.37km-4min)","pharm-36","stop-urb-1311",NA,"(0.37 km, 4 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1312_(0.38km-5min)","pharm-36","stop-urb-1312",NA,"(0.38 km, 5 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1313_(0.91km-11min)","pharm-36","stop-urb-1313",NA,"(0.91 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1314_(0.93km-11min)","pharm-36","stop-urb-1314",NA,"(0.93 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1315_(0.82km-10min)","pharm-36","stop-urb-1315",NA,"(0.82 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1316_(0.83km-10min)","pharm-36","stop-urb-1316",NA,"(0.83 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1318_(0.92km-11min)","pharm-36","stop-urb-1318",NA,"(0.92 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1319_(0.92km-11min)","pharm-36","stop-urb-1319",NA,"(0.92 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1357_(0.79km-9min)","pharm-36","stop-urb-1357",NA,"(0.79 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1358_(0.80km-10min)","pharm-36","stop-urb-1358",NA,"(0.80 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1360_(0.91km-11min)","pharm-36","stop-urb-1360",NA,"(0.91 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1361_(0.90km-11min)","pharm-36","stop-urb-1361",NA,"(0.90 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1363_(0.21km-3min)","pharm-36","stop-urb-1363",NA,"(0.21 km, 3 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1364_(0.52km-6min)","pharm-36","stop-urb-1364",NA,"(0.52 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1365_(0.19km-2min)","pharm-36","stop-urb-1365",NA,"(0.19 km, 2 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1366_(0.50km-6min)","pharm-36","stop-urb-1366",NA,"(0.50 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1367_(0.44km-5min)","pharm-36","stop-urb-1367",NA,"(0.44 km, 5 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1369_(0.72km-9min)","pharm-36","stop-urb-1369",NA,"(0.72 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1370_(0.68km-8min)","pharm-36","stop-urb-1370",NA,"(0.68 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1371_(0.67km-8min)","pharm-36","stop-urb-1371",NA,"(0.67 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1383_(0.73km-9min)","pharm-36","stop-urb-1383",NA,"(0.73 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1384_(0.74km-9min)","pharm-36","stop-urb-1384",NA,"(0.74 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1385_(0.82km-10min)","pharm-36","stop-urb-1385",NA,"(0.82 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1386_(0.86km-10min)","pharm-36","stop-urb-1386",NA,"(0.86 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1388_(0.79km-9min)","pharm-36","stop-urb-1388",NA,"(0.79 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1389_(0.90km-11min)","pharm-36","stop-urb-1389",NA,"(0.90 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1391_(0.78km-9min)","pharm-36","stop-urb-1391",NA,"(0.78 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1392_(0.54km-6min)","pharm-36","stop-urb-1392",NA,"(0.54 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1393_(0.09km-1min)","pharm-36","stop-urb-1393",NA,"(0.09 km, 1 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1394_(0.08km-1min)","pharm-36","stop-urb-1394",NA,"(0.08 km, 1 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1395_(0.56km-7min)","pharm-36","stop-urb-1395",NA,"(0.56 km, 7 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1397_(0.67km-8min)","pharm-36","stop-urb-1397",NA,"(0.67 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1401_(0.40km-5min)","pharm-36","stop-urb-1401",NA,"(0.40 km, 5 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1402_(0.38km-5min)","pharm-36","stop-urb-1402",NA,"(0.38 km, 5 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1404_(0.49km-6min)","pharm-36","stop-urb-1404",NA,"(0.49 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1408_(0.71km-8min)","pharm-36","stop-urb-1408",NA,"(0.71 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1409_(0.70km-8min)","pharm-36","stop-urb-1409",NA,"(0.70 km, 8 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1410_(0.34km-4min)","pharm-36","stop-urb-1410",NA,"(0.34 km, 4 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1411_(0.40km-5min)","pharm-36","stop-urb-1411",NA,"(0.40 km, 5 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1418_(0.54km-6min)","pharm-36","stop-urb-1418",NA,"(0.54 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1419_(0.26km-3min)","pharm-36","stop-urb-1419",NA,"(0.26 km, 3 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1420_(0.55km-7min)","pharm-36","stop-urb-1420",NA,"(0.55 km, 7 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1421_(0.24km-3min)","pharm-36","stop-urb-1421",NA,"(0.24 km, 3 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1431_(0.21km-3min)","pharm-36","stop-urb-1431",NA,"(0.21 km, 3 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1444_(0.93km-11min)","pharm-36","stop-urb-1444",NA,"(0.93 km, 11 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1446_(0.51km-6min)","pharm-36","stop-urb-1446",NA,"(0.51 km, 6 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1447_(0.86km-10min)","pharm-36","stop-urb-1447",NA,"(0.86 km, 10 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-1685_(0.76km-9min)","pharm-36","stop-urb-1685",NA,"(0.76 km, 9 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-2307_(0.97km-12min)","pharm-36","stop-urb-2307",NA,"(0.97 km, 12 min)"
"pharm-36","Farmacia Pavani","VialeDellaVittoria-42/L-38068-Rovereto","Viale Della Vittoria","42/L",38068,"Rovereto","pharmacy",NA,11.0317654771857,45.8874533935421,"pharm-36_stop-urb-2311_(0.95km-11min)","pharm-36","stop-urb-2311",NA,"(0.95 km, 11 min)"
